"","subj","block","type","session","item","alpha"
"3277",64765,"biopsych",4,3,2,0.2008
"3278",64765,"biopsych",4,3,3,0.2008
"3279",64765,"biopsych",4,3,4,0.3516
"3280",64765,"biopsych",4,3,5,0.3793
"3281",64765,"biopsych",4,3,6,0.3219
"3282",64765,"biopsych",4,3,7,0.3508
"3283",64765,"biopsych",4,3,8,0.2008
"3284",64765,"biopsych",4,3,9,0.2691
"3285",64765,"biopsych",4,3,10,0.2363
"3286",64765,"biopsych",4,3,11,0.3172
"3287",64765,"biopsych",4,3,12,0.3492
"3288",64765,"biopsych",4,3,13,0.3105
"3289",64765,"biopsych",4,3,14,0.2008
"3290",64765,"biopsych",4,3,15,0.2008
"3291",64765,"biopsych",4,3,16,0.2508
"3292",64765,"biopsych",4,3,17,0.3484
"3293",64765,"biopsych",4,3,18,0.375
"3294",64765,"biopsych",4,3,19,0.2008
"3295",64765,"biopsych",4,3,20,0.2008
"3296",64765,"biopsych",4,3,21,0.2809
"3297",64765,"biopsych",4,3,22,0.2504
"3298",64765,"biopsych",4,3,23,0.2254
"3299",64765,"biopsych",4,3,24,0.2949
"3300",64765,"biopsych",4,3,25,0.2508
"3301",64771,"vocab1",1,1,1,0.25
"3302",64771,"vocab1",1,1,2,0.1512
"3303",64771,"vocab1",1,1,3,0.2664
"3304",64771,"vocab1",1,1,4,0.1629
"3305",64771,"vocab1",1,1,5,0.3133
"3306",64771,"vocab1",1,1,6,0.1512
"3307",64771,"vocab1",1,1,7,0.1512
"3308",64771,"vocab1",1,1,8,0.2461
"3309",64771,"vocab1",1,1,9,0.3184
"3310",64771,"vocab1",1,1,10,0.2594
"3311",64771,"vocab1",1,1,11,0.1512
"3312",64771,"vocab1",1,1,12,0.384
"3313",64771,"vocab1",1,1,13,0.4074
"3314",64771,"vocab1",1,1,14,0.241
"3315",64771,"vocab1",1,1,15,0.1941
"3316",64771,"vocab1",1,1,16,0.2496
"3317",64771,"vocab1",1,1,17,0.2883
"3318",64771,"vocab1",1,1,18,0.1512
"3319",64771,"vocab1",1,1,19,0.3738
"3320",64771,"vocab1",1,1,20,0.1566
"3321",64771,"vocab1",1,1,21,0.2457
"3322",64771,"vocab1",1,1,22,0.2727
"3323",64771,"vocab1",1,1,23,0.1512
"3324",64771,"vocab1",1,1,24,0.423
"3325",64771,"vocab1",1,1,25,0.3113
"3326",64771,"vocab2",1,2,26,0.3465
"3327",64771,"vocab2",1,2,27,0.1512
"3328",64771,"vocab2",1,2,28,0.2937
"3329",64771,"vocab2",1,2,29,0.1266
"3330",64771,"vocab2",1,2,30,0.1891
"3331",64771,"vocab2",1,2,31,0.409
"3332",64771,"vocab2",1,2,32,0.2391
"3333",64771,"vocab2",1,2,33,0.2
"3334",64771,"vocab2",1,2,34,0.1258
"3335",64771,"vocab2",1,2,35,0.2586
"3336",64771,"vocab2",1,2,36,0.2914
"3337",64771,"vocab2",1,2,37,0.1512
"3338",64771,"vocab2",1,2,38,0.2277
"3339",64771,"vocab2",1,2,39,0.2285
"3340",64771,"vocab2",1,2,40,0.3316
"3341",64771,"vocab2",1,2,41,0.2391
"3342",64771,"vocab2",1,2,42,0.193
"3343",64771,"vocab2",1,2,43,0.1512
"3344",64771,"vocab2",1,2,44,0.1516
"3345",64771,"vocab2",1,2,45,0.1512
"3346",64771,"vocab2",1,2,46,0.4453
"3347",64771,"vocab2",1,2,47,0.2359
"3348",64771,"vocab2",1,2,48,0.1781
"3349",64771,"vocab2",1,2,49,0.1141
"3350",64771,"vocab2",1,2,50,0.2605
"3351",64771,"vocab3",1,3,51,0.4484
"3352",64771,"vocab3",1,3,52,0.3102
"3353",64771,"vocab3",1,3,53,0.2539
"3354",64771,"vocab3",1,3,54,0.1566
"3355",64771,"vocab3",1,3,55,0.3027
"3356",64771,"vocab3",1,3,56,0.2035
"3357",64771,"vocab3",1,3,57,0.127
"3358",64771,"vocab3",1,3,58,0.1051
"3359",64771,"vocab3",1,3,59,0.1016
"3360",64771,"vocab3",1,3,60,0.2285
"3361",64771,"vocab3",1,3,61,0.1016
"3362",64771,"vocab3",1,3,62,0.1957
"3363",64771,"vocab3",1,3,63,0.1863
"3364",64771,"vocab3",1,3,64,0.2867
"3365",64771,"vocab3",1,3,65,0.2227
"3366",64771,"vocab3",1,3,66,0.2895
"3367",64771,"vocab3",1,3,67,0.1016
"3368",64771,"vocab3",1,3,68,0.182
"3369",64771,"vocab3",1,3,69,0.5328
"3370",64771,"vocab3",1,3,70,0.252
"3371",64771,"vocab3",1,3,71,0.1508
"3372",64771,"vocab3",1,3,72,0.1793
"3373",64771,"vocab3",1,3,73,0.152
"3374",64771,"vocab3",1,3,74,0.184
"3375",64771,"vocab3",1,3,75,0.1563
"3376",64771,"flags",2,1,1,0.302
"3377",64771,"flags",2,1,2,0.2992
"3378",64771,"flags",2,1,3,0.3383
"3379",64771,"flags",2,1,4,0.3504
"3380",64771,"flags",2,1,5,0.3066
"3381",64771,"flags",2,1,6,0.2504
"3382",64771,"flags",2,1,7,0.2629
"3383",64771,"flags",2,1,8,0.2008
"3384",64771,"flags",2,1,9,0.3531
"3385",64771,"flags",2,1,10,0.3242
"3386",64771,"flags",2,1,11,0.3488
"3387",64771,"flags",2,1,12,0.1941
"3388",64771,"flags",2,1,13,0.25
"3389",64771,"flags",2,1,14,0.2125
"3390",64771,"flags",2,1,15,0.3141
"3391",64771,"flags",2,1,16,0.4629
"3392",64771,"flags",2,1,17,0.3004
"3393",64771,"flags",2,1,18,0.2063
"3394",64771,"flags",2,1,19,0.2504
"3395",64771,"flags",2,1,20,0.3234
"3396",64771,"flags",2,1,21,0.4234
"3397",64771,"flags",2,1,22,0.3492
"3398",64771,"flags",2,1,23,0.2832
"3399",64771,"flags",2,1,24,0.4695
"3400",64771,"flags",2,1,25,0.2773
"3401",64771,"maps",3,2,1,0.3449
"3402",64771,"maps",3,2,2,0.2504
"3403",64771,"maps",3,2,3,0.2996
"3404",64771,"maps",3,2,4,0.2008
"3405",64771,"maps",3,2,5,0.2941
"3406",64771,"maps",3,2,6,0.2504
"3407",64771,"maps",3,2,7,0.4102
"3408",64771,"maps",3,2,8,0.3437
"3409",64771,"maps",3,2,9,0.3625
"3410",64771,"maps",3,2,10,0.3238
"3411",64771,"maps",3,2,11,0.2504
"3412",64771,"maps",3,2,12,0.3285
"3413",64771,"maps",3,2,13,0.3672
"3414",64771,"maps",3,2,14,0.225
"3415",64771,"maps",3,2,15,0.4484
"3416",64771,"maps",3,2,16,0.3305
"3417",64771,"maps",3,2,17,0.3871
"3418",64771,"maps",3,2,18,0.4418
"3419",64771,"maps",3,2,19,0.3496
"3420",64771,"maps",3,2,20,0.3242
"3421",64771,"maps",3,2,21,0.3176
"3422",64771,"maps",3,2,22,0.3988
"3423",64771,"maps",3,2,23,0.2504
"3424",64771,"maps",3,2,24,0.4086
"3425",64771,"maps",3,2,25,0.4664
"3426",64771,"biopsych",4,3,1,0.1414
"3427",64771,"biopsych",4,3,2,0.2383
"3428",64771,"biopsych",4,3,3,0.1512
"3429",64771,"biopsych",4,3,4,0.3156
"3430",64771,"biopsych",4,3,5,0.3469
"3431",64771,"biopsych",4,3,6,0.2426
"3432",64771,"biopsych",4,3,7,0.1512
"3433",64771,"biopsych",4,3,8,0.1016
"3434",64771,"biopsych",4,3,9,0.1512
"3435",64771,"biopsych",4,3,10,0.4703
"3436",64771,"biopsych",4,3,11,0.1477
"3437",64771,"biopsych",4,3,12,0.2164
"3438",64771,"biopsych",4,3,13,0.2492
"3439",64771,"biopsych",4,3,14,0.1016
"3440",64771,"biopsych",4,3,15,0.2105
"3441",64771,"biopsych",4,3,16,0.1922
"3442",64771,"biopsych",4,3,17,0.2539
"3443",64771,"biopsych",4,3,18,0.2078
"3444",64771,"biopsych",4,3,19,0.1512
"3445",64771,"biopsych",4,3,20,0.1516
"3446",64771,"biopsych",4,3,21,0.1062
"3447",64771,"biopsych",4,3,22,0.1516
"3448",64771,"biopsych",4,3,23,0.1512
"3449",64771,"biopsych",4,3,24,0.1062
"3450",64771,"biopsych",4,3,25,0.1977
"3451",64804,"vocab1",1,1,1,0.2996
"3452",64804,"vocab1",1,1,2,0.1512
"3453",64804,"vocab1",1,1,3,0.277
"3454",64804,"vocab1",1,1,4,0.2629
"3455",64804,"vocab1",1,1,5,0.2938
"3456",64804,"vocab1",1,1,6,0.1512
"3457",64804,"vocab1",1,1,7,0.1512
"3458",64804,"vocab1",1,1,8,0.2637
"3459",64804,"vocab1",1,1,9,0.3105
"3460",64804,"vocab1",1,1,10,0.2008
"3461",64804,"vocab1",1,1,11,0.2258
"3462",64804,"vocab1",1,1,12,0.2008
"3463",64804,"vocab1",1,1,13,0.3418
"3464",64804,"vocab1",1,1,14,0.4176
"3465",64804,"vocab1",1,1,15,0.25
"3466",64804,"vocab1",1,1,16,0.4242
"3467",64804,"vocab1",1,1,17,0.1785
"3468",64804,"vocab1",1,1,18,0.1512
"3469",64804,"vocab1",1,1,19,0.2668
"3470",64804,"vocab1",1,1,20,0.1512
"3471",64804,"vocab1",1,1,21,0.2125
"3472",64804,"vocab1",1,1,22,0.2227
"3473",64804,"vocab1",1,1,23,0.2008
"3474",64804,"vocab1",1,1,24,0.2988
"3475",64804,"vocab1",1,1,25,0.1512
"3476",64804,"vocab2",1,2,26,0.5277
"3477",64804,"vocab2",1,2,27,0.1512
"3478",64804,"vocab2",1,2,28,0.2125
"3479",64804,"vocab2",1,2,29,0.1016
"3480",64804,"vocab2",1,2,30,0.1508
"3481",64804,"vocab2",1,2,31,0.2711
"3482",64804,"vocab2",1,2,32,0.3859
"3483",64804,"vocab2",1,2,33,0.1516
"3484",64804,"vocab2",1,2,34,0.1516
"3485",64804,"vocab2",1,2,35,0.2629
"3486",64804,"vocab2",1,2,36,0.2777
"3487",64804,"vocab2",1,2,37,0.1016
"3488",64804,"vocab2",1,2,38,0.3977
"3489",64804,"vocab2",1,2,39,0.1828
"3490",64804,"vocab2",1,2,40,0.2488
"3491",64804,"vocab2",1,2,41,0.3285
"3492",64804,"vocab2",1,2,42,0.1512
"3493",64804,"vocab2",1,2,43,0.2
"3494",64804,"vocab2",1,2,44,0.1062
"3495",64804,"vocab2",1,2,45,0.1719
"3496",64804,"vocab2",1,2,46,0.2371
"3497",64804,"vocab2",1,2,47,0.1512
"3498",64804,"vocab2",1,2,48,0.1512
"3499",64804,"vocab2",1,2,49,0.1016
"3500",64804,"vocab2",1,2,50,0.3754
"3501",64804,"vocab3",1,3,51,0.4914
"3502",64804,"vocab3",1,3,52,0.1926
"3503",64804,"vocab3",1,3,53,0.2004
"3504",64804,"vocab3",1,3,54,0.1016
"3505",64804,"vocab3",1,3,55,0.1902
"3506",64804,"vocab3",1,3,56,0.1516
"3507",64804,"vocab3",1,3,57,0.3762
"3508",64804,"vocab3",1,3,58,0.1016
"3509",64804,"vocab3",1,3,59,0.1516
"3510",64804,"vocab3",1,3,60,0.2191
"3511",64804,"vocab3",1,3,61,0.1203
"3512",64804,"vocab3",1,3,62,0.4109
"3513",64804,"vocab3",1,3,63,0.1016
"3514",64804,"vocab3",1,3,64,0.2477
"3515",64804,"vocab3",1,3,65,0.2098
"3516",64804,"vocab3",1,3,66,0.1016
"3517",64804,"vocab3",1,3,67,0.1016
"3518",64804,"vocab3",1,3,68,0.2102
"3519",64804,"vocab3",1,3,69,0.5469
"3520",64804,"vocab3",1,3,70,0.1516
"3521",64804,"vocab3",1,3,71,0.175
"3522",64804,"vocab3",1,3,72,0.1543
"3523",64804,"vocab3",1,3,73,0.1016
"3524",64804,"vocab3",1,3,74,0.1516
"3525",64804,"vocab3",1,3,75,0.1016
"3526",64804,"flags",2,1,1,0.1758
"3527",64804,"flags",2,1,2,0.1547
"3528",64804,"flags",2,1,3,0.1754
"3529",64804,"flags",2,1,4,0.4012
"3530",64804,"flags",2,1,5,0.1395
"3531",64804,"flags",2,1,6,0.127
"3532",64804,"flags",2,1,7,0.1516
"3533",64804,"flags",2,1,8,0.0891
"3534",64804,"flags",2,1,9,0.3098
"3535",64804,"flags",2,1,10,0.1016
"3536",64804,"flags",2,1,11,0.1707
"3537",64804,"flags",2,1,12,0.1016
"3538",64804,"flags",2,1,13,0.0977
"3539",64804,"flags",2,1,14,0.1895
"3540",64804,"flags",2,1,15,0.2262
"3541",64804,"flags",2,1,16,0.1879
"3542",64804,"flags",2,1,17,0.1199
"3543",64804,"flags",2,1,18,0.1016
"3544",64804,"flags",2,1,19,0.1016
"3545",64804,"flags",2,1,20,0.1465
"3546",64804,"flags",2,1,21,0.2512
"3547",64804,"flags",2,1,22,0.1762
"3548",64804,"flags",2,1,23,0.1016
"3549",64804,"flags",2,1,24,0.2063
"3550",64804,"flags",2,1,25,0.1879
"3551",64804,"maps",3,2,1,0.323
"3552",64804,"maps",3,2,2,0.2996
"3553",64804,"maps",3,2,3,0.3145
"3554",64804,"maps",3,2,4,0.3238
"3555",64804,"maps",3,2,5,0.3262
"3556",64804,"maps",3,2,6,0.2496
"3557",64804,"maps",3,2,7,0.3742
"3558",64804,"maps",3,2,8,0.3957
"3559",64804,"maps",3,2,9,0.4145
"3560",64804,"maps",3,2,10,0.2008
"3561",64804,"maps",3,2,11,0.357
"3562",64804,"maps",3,2,12,0.3746
"3563",64804,"maps",3,2,13,0.3895
"3564",64804,"maps",3,2,14,0.3031
"3565",64804,"maps",3,2,15,0.316
"3566",64804,"maps",3,2,16,0.3512
"3567",64804,"maps",3,2,17,0.3352
"3568",64804,"maps",3,2,18,0.2504
"3569",64804,"maps",3,2,19,0.4082
"3570",64804,"maps",3,2,20,0.341
"3571",64804,"maps",3,2,21,0.2801
"3572",64804,"maps",3,2,22,0.275
"3573",64804,"maps",3,2,23,0.3766
"3574",64804,"maps",3,2,24,0.3
"3575",64804,"maps",3,2,25,0.325
"3576",64804,"biopsych",4,3,1,0.102
"3577",64804,"biopsych",4,3,2,0.1871
"3578",64804,"biopsych",4,3,3,0.1016
"3579",64804,"biopsych",4,3,4,0.2914
"3580",64804,"biopsych",4,3,5,0.182
"3581",64804,"biopsych",4,3,6,0.2738
"3582",64804,"biopsych",4,3,7,0.123
"3583",64804,"biopsych",4,3,8,0.1512
"3584",64804,"biopsych",4,3,9,0.1016
"3585",64804,"biopsych",4,3,10,0.3613
"3586",64804,"biopsych",4,3,11,0.2145
"3587",64804,"biopsych",4,3,12,0.2168
"3588",64804,"biopsych",4,3,13,0.1016
"3589",64804,"biopsych",4,3,14,0.1016
"3590",64804,"biopsych",4,3,15,0.2008
"3591",64804,"biopsych",4,3,16,0.1512
"3592",64804,"biopsych",4,3,17,0.1512
"3593",64804,"biopsych",4,3,18,0.2531
"3594",64804,"biopsych",4,3,19,0.1016
"3595",64804,"biopsych",4,3,20,0.1016
"3596",64804,"biopsych",4,3,21,0.1516
"3597",64804,"biopsych",4,3,22,0.1508
"3598",64804,"biopsych",4,3,23,0.1016
"3599",64804,"biopsych",4,3,24,0.1016
"3600",64804,"biopsych",4,3,25,0.1016
"3601",64825,"vocab1",1,1,1,0.2219
"3602",64825,"vocab1",1,1,2,0.1766
"3603",64825,"vocab1",1,1,3,0.1016
"3604",64825,"vocab1",1,1,4,0.1813
"3605",64825,"vocab1",1,1,5,0.1801
"3606",64825,"vocab1",1,1,6,0.1516
"3607",64825,"vocab1",1,1,7,0.1016
"3608",64825,"vocab1",1,1,8,0.1016
"3609",64825,"vocab1",1,1,9,0.1965
"3610",64825,"vocab1",1,1,10,0.3375
"3611",64825,"vocab1",1,1,11,0.1016
"3612",64825,"vocab1",1,1,12,0.1828
"3613",64825,"vocab1",1,1,13,0.2801
"3614",64825,"vocab1",1,1,14,0.2223
"3615",64825,"vocab1",1,1,15,0.1676
"3616",64825,"vocab1",1,1,16,0.1617
"3617",64825,"vocab1",1,1,17,0.3566
"3618",64825,"vocab1",1,1,18,0.1574
"3619",64825,"vocab1",1,1,19,0.1891
"3620",64825,"vocab1",1,1,20,0.1016
"3621",64825,"vocab1",1,1,21,0.1523
"3622",64825,"vocab1",1,1,22,0.3875
"3623",64825,"vocab1",1,1,23,0.2293
"3624",64825,"vocab1",1,1,24,0.1934
"3625",64825,"vocab1",1,1,25,0.102
"3626",64825,"vocab2",1,2,26,0.143
"3627",64825,"vocab2",1,2,27,0.1348
"3628",64825,"vocab2",1,2,28,0.3488
"3629",64825,"vocab2",1,2,29,0.1637
"3630",64825,"vocab2",1,2,30,0.1512
"3631",64825,"vocab2",1,2,31,0.4293
"3632",64825,"vocab2",1,2,32,0.3352
"3633",64825,"vocab2",1,2,33,0.1516
"3634",64825,"vocab2",1,2,34,0.1512
"3635",64825,"vocab2",1,2,35,0.1621
"3636",64825,"vocab2",1,2,36,0.2969
"3637",64825,"vocab2",1,2,37,0.1016
"3638",64825,"vocab2",1,2,38,0.1926
"3639",64825,"vocab2",1,2,39,0.1777
"3640",64825,"vocab2",1,2,40,0.1016
"3641",64825,"vocab2",1,2,41,0.1949
"3642",64825,"vocab2",1,2,42,0.1445
"3643",64825,"vocab2",1,2,43,0.2031
"3644",64825,"vocab2",1,2,44,0.1512
"3645",64825,"vocab2",1,2,45,0.1895
"3646",64825,"vocab2",1,2,46,0.5531
"3647",64825,"vocab2",1,2,47,0.1883
"3648",64825,"vocab2",1,2,48,0.1168
"3649",64825,"vocab2",1,2,49,0.152
"3650",64825,"vocab2",1,2,50,0.1883
"3651",64825,"vocab3",1,3,51,0.3184
"3652",64825,"vocab3",1,3,52,0.2844
"3653",64825,"vocab3",1,3,53,0.425
"3654",64825,"vocab3",1,3,54,0.2969
"3655",64825,"vocab3",1,3,55,0.1734
"3656",64825,"vocab3",1,3,56,0.2391
"3657",64825,"vocab3",1,3,57,0.1512
"3658",64825,"vocab3",1,3,58,0.1715
"3659",64825,"vocab3",1,3,59,0.1512
"3660",64825,"vocab3",1,3,60,0.2004
"3661",64825,"vocab3",1,3,61,0.1613
"3662",64825,"vocab3",1,3,62,0.191
"3663",64825,"vocab3",1,3,63,0.1512
"3664",64825,"vocab3",1,3,64,0.4188
"3665",64825,"vocab3",1,3,65,0.1512
"3666",64825,"vocab3",1,3,66,0.2301
"3667",64825,"vocab3",1,3,67,0.2086
"3668",64825,"vocab3",1,3,68,0.2207
"3669",64825,"vocab3",1,3,69,0.3758
"3670",64825,"vocab3",1,3,70,0.168
"3671",64825,"vocab3",1,3,71,0.2672
"3672",64825,"vocab3",1,3,72,0.2004
"3673",64825,"vocab3",1,3,73,0.1633
"3674",64825,"vocab3",1,3,74,0.2199
"3675",64825,"vocab3",1,3,75,0.2336
"3676",64825,"flags",2,1,1,0.1512
"3677",64825,"flags",2,1,2,0.1512
"3678",64825,"flags",2,1,3,0.4203
"3679",64825,"flags",2,1,4,0.2484
"3680",64825,"flags",2,1,5,0.2
"3681",64825,"flags",2,1,6,0.2754
"3682",64825,"flags",2,1,7,0.1793
"3683",64825,"flags",2,1,8,0.3055
"3684",64825,"flags",2,1,9,0.1957
"3685",64825,"flags",2,1,10,0.1512
"3686",64825,"flags",2,1,11,0.1871
"3687",64825,"flags",2,1,12,0.1512
"3688",64825,"flags",2,1,13,0.1512
"3689",64825,"flags",2,1,14,0.2363
"3690",64825,"flags",2,1,15,0.1508
"3691",64825,"flags",2,1,16,0.3273
"3692",64825,"flags",2,1,17,0.1512
"3693",64825,"flags",2,1,18,0.2211
"3694",64825,"flags",2,1,19,0.1512
"3695",64825,"flags",2,1,20,0.3008
"3696",64825,"flags",2,1,21,0.2988
"3697",64825,"flags",2,1,22,0.2523
"3698",64825,"flags",2,1,23,0.2
"3699",64825,"flags",2,1,24,0.3398
"3700",64825,"flags",2,1,25,0.1988
"3701",64825,"maps",3,2,1,0.3516
"3702",64825,"maps",3,2,2,0.2504
"3703",64825,"maps",3,2,3,0.3
"3704",64825,"maps",3,2,4,0.3949
"3705",64825,"maps",3,2,5,0.3305
"3706",64825,"maps",3,2,6,0.2301
"3707",64825,"maps",3,2,7,0.3523
"3708",64825,"maps",3,2,8,0.2879
"3709",64825,"maps",3,2,9,0.2504
"3710",64825,"maps",3,2,10,0.2891
"3711",64825,"maps",3,2,11,0.3352
"3712",64825,"maps",3,2,12,0.3645
"3713",64825,"maps",3,2,13,0.393
"3714",64825,"maps",3,2,14,0.3211
"3715",64825,"maps",3,2,15,0.227
"3716",64825,"maps",3,2,16,0.3992
"3717",64825,"maps",3,2,17,0.2746
"3718",64825,"maps",3,2,18,0.3734
"3719",64825,"maps",3,2,19,0.3801
"3720",64825,"maps",3,2,20,0.2738
"3721",64825,"maps",3,2,21,0.5211
"3722",64825,"maps",3,2,22,0.2797
"3723",64825,"maps",3,2,23,0.3191
"3724",64825,"maps",3,2,24,0.2008
"3725",64825,"maps",3,2,25,0.3332
"3726",64825,"biopsych",4,3,1,0.2004
"3727",64825,"biopsych",4,3,2,0.2129
"3728",64825,"biopsych",4,3,3,0.1512
"3729",64825,"biopsych",4,3,4,0.5152
"3730",64825,"biopsych",4,3,5,0.2754
"3731",64825,"biopsych",4,3,6,0.2828
"3732",64825,"biopsych",4,3,7,0.2012
"3733",64825,"biopsych",4,3,8,0.2008
"3734",64825,"biopsych",4,3,9,0.2504
"3735",64825,"biopsych",4,3,10,0.2914
"3736",64825,"biopsych",4,3,11,0.1879
"3737",64825,"biopsych",4,3,12,0.2871
"3738",64825,"biopsych",4,3,13,0.1934
"3739",64825,"biopsych",4,3,14,0.1512
"3740",64825,"biopsych",4,3,15,0.382
"3741",64825,"biopsych",4,3,16,0.25
"3742",64825,"biopsych",4,3,17,0.1512
"3743",64825,"biopsych",4,3,18,0.4605
"3744",64825,"biopsych",4,3,19,0.1512
"3745",64825,"biopsych",4,3,20,0.1832
"3746",64825,"biopsych",4,3,21,0.1512
"3747",64825,"biopsych",4,3,22,0.2008
"3748",64825,"biopsych",4,3,23,0.1512
"3749",64825,"biopsych",4,3,24,0.3172
"3750",64825,"biopsych",4,3,25,0.173
"3751",64867,"vocab1",1,1,1,0.2719
"3752",64867,"vocab1",1,1,2,0.2008
"3753",64867,"vocab1",1,1,3,0.3848
"3754",64867,"vocab1",1,1,4,0.2996
"3755",64867,"vocab1",1,1,5,0.3082
"3756",64867,"vocab1",1,1,6,0.2746
"3757",64867,"vocab1",1,1,7,0.2996
"3758",64867,"vocab1",1,1,8,0.2621
"3759",64867,"vocab1",1,1,9,0.2559
"3760",64867,"vocab1",1,1,10,0.2828
"3761",64867,"vocab1",1,1,11,0.2504
"3762",64867,"vocab1",1,1,12,0.4742
"3763",64867,"vocab1",1,1,13,0.2008
"3764",64867,"vocab1",1,1,14,0.4699
"3765",64867,"vocab1",1,1,15,0.2504
"3766",64867,"vocab1",1,1,16,0.343
"3767",64867,"vocab1",1,1,17,0.3492
"3768",64867,"vocab1",1,1,18,0.2746
"3769",64867,"vocab1",1,1,19,0.4145
"3770",64867,"vocab1",1,1,20,0.282
"3771",64867,"vocab1",1,1,21,0.491
"3772",64867,"vocab1",1,1,22,0.3121
"3773",64867,"vocab1",1,1,23,0.2008
"3774",64867,"vocab1",1,1,24,0.2488
"3775",64867,"vocab1",1,1,25,0.2129
"3776",64867,"vocab2",1,2,26,0.4629
"3777",64867,"vocab2",1,2,27,0.2008
"3778",64867,"vocab2",1,2,28,0.2086
"3779",64867,"vocab2",1,2,29,0.2016
"3780",64867,"vocab2",1,2,30,0.2992
"3781",64867,"vocab2",1,2,31,0.418
"3782",64867,"vocab2",1,2,32,0.2754
"3783",64867,"vocab2",1,2,33,0.2008
"3784",64867,"vocab2",1,2,34,0.1512
"3785",64867,"vocab2",1,2,35,0.3375
"3786",64867,"vocab2",1,2,36,0.3609
"3787",64867,"vocab2",1,2,37,0.2008
"3788",64867,"vocab2",1,2,38,0.4035
"3789",64867,"vocab2",1,2,39,0.3383
"3790",64867,"vocab2",1,2,40,0.2336
"3791",64867,"vocab2",1,2,41,0.273
"3792",64867,"vocab2",1,2,42,0.2852
"3793",64867,"vocab2",1,2,43,0.1762
"3794",64867,"vocab2",1,2,44,0.1984
"3795",64867,"vocab2",1,2,45,0.3188
"3796",64867,"vocab2",1,2,46,0.4238
"3797",64867,"vocab2",1,2,47,0.2012
"3798",64867,"vocab2",1,2,48,0.2008
"3799",64867,"vocab2",1,2,49,0.25
"3800",64867,"vocab2",1,2,50,0.4402
"3801",64867,"vocab3",1,3,51,0.5441
"3802",64867,"vocab3",1,3,52,0.2512
"3803",64867,"vocab3",1,3,53,0.3059
"3804",64867,"vocab3",1,3,54,0.3809
"3805",64867,"vocab3",1,3,55,0.25
"3806",64867,"vocab3",1,3,56,0.323
"3807",64867,"vocab3",1,3,57,0.2801
"3808",64867,"vocab3",1,3,58,0.3133
"3809",64867,"vocab3",1,3,59,0.1754
"3810",64867,"vocab3",1,3,60,0.3777
"3811",64867,"vocab3",1,3,61,0.2008
"3812",64867,"vocab3",1,3,62,0.2008
"3813",64867,"vocab3",1,3,63,0.177
"3814",64867,"vocab3",1,3,64,0.5285
"3815",64867,"vocab3",1,3,65,0.2504
"3816",64867,"vocab3",1,3,66,0.4105
"3817",64867,"vocab3",1,3,67,0.3059
"3818",64867,"vocab3",1,3,68,0.1996
"3819",64867,"vocab3",1,3,69,0.4496
"3820",64867,"vocab3",1,3,70,0.2484
"3821",64867,"vocab3",1,3,71,0.2008
"3822",64867,"vocab3",1,3,72,0.2008
"3823",64867,"vocab3",1,3,73,0.3676
"3824",64867,"vocab3",1,3,74,0.3207
"3825",64867,"vocab3",1,3,75,0.2008
"3826",64867,"flags",2,1,1,0.1512
"3827",64867,"flags",2,1,2,0.1645
"3828",64867,"flags",2,1,3,0.1512
"3829",64867,"flags",2,1,4,0.3051
"3830",64867,"flags",2,1,5,0.2086
"3831",64867,"flags",2,1,6,0.1289
"3832",64867,"flags",2,1,7,0.1512
"3833",64867,"flags",2,1,8,0.1512
"3834",64867,"flags",2,1,9,0.2699
"3835",64867,"flags",2,1,10,0.1758
"3836",64867,"flags",2,1,11,0.4566
"3837",64867,"flags",2,1,12,0.2328
"3838",64867,"flags",2,1,13,0.2559
"3839",64867,"flags",2,1,14,0.2418
"3840",64867,"flags",2,1,15,0.2965
"3841",64867,"flags",2,1,16,0.2797
"3842",64867,"flags",2,1,17,0.2082
"3843",64867,"flags",2,1,18,0.1512
"3844",64867,"flags",2,1,19,0.1512
"3845",64867,"flags",2,1,20,0.241
"3846",64867,"flags",2,1,21,0.1777
"3847",64867,"flags",2,1,22,0.2656
"3848",64867,"flags",2,1,23,0.216
"3849",64867,"flags",2,1,24,0.2078
"3850",64867,"flags",2,1,25,0.1512
"3851",64867,"maps",3,2,1,0.2504
"3852",64867,"maps",3,2,2,0.2008
"3853",64867,"maps",3,2,3,0.298
"3854",64867,"maps",3,2,4,0.2504
"3855",64867,"maps",3,2,5,0.3094
"3856",64867,"maps",3,2,6,0.2527
"3857",64867,"maps",3,2,7,0.25
"3858",64867,"maps",3,2,8,0.3246
"3859",64867,"maps",3,2,9,0.4098
"3860",64867,"maps",3,2,10,0.25
"3861",64867,"maps",3,2,11,0.2504
"3862",64867,"maps",3,2,12,0.3
"3863",64867,"maps",3,2,13,0.4648
"3864",64867,"maps",3,2,14,0.2086
"3865",64867,"maps",3,2,15,0.2008
"3866",64867,"maps",3,2,16,0.2746
"3867",64867,"maps",3,2,17,0.3492
"3868",64867,"maps",3,2,18,0.2953
"3869",64867,"maps",3,2,19,0.409
"3870",64867,"maps",3,2,20,0.2504
"3871",64867,"maps",3,2,21,0.4207
"3872",64867,"maps",3,2,22,0.2504
"3873",64867,"maps",3,2,23,0.3184
"3874",64867,"maps",3,2,24,0.2051
"3875",64867,"maps",3,2,25,0.4137
"3876",64867,"biopsych",4,3,1,0.2996
"3877",64867,"biopsych",4,3,2,0.2992
